document_id,RawText,clean_text
3452,"Russia's Putin responsible for Syria war crimes, rights group says
 https://t.co/fAmgUcUOwv  #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",russia putin respons syria war crime right group say http co famgucuowv holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
3453,"RT @inartfairNYK: ""Rwanda strengthened Africa’s decision to support idea of an independent &amp; effective international court that would punis…",inartfairnyk rwanda strengthen africa decis support idea independ amp effect intern court would puni
3454,"""As outlined, initially, the African regional bloc supported the work of the ICC in Africa – why has this changed?""

https://t.co/Pcd8rVeJns… #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",a outlin initi african region bloc support work icc africa chang http co pcdrvejn holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
3455,"RT @Team_Enough: While we continue to work tirelessly to seek justice, we must continue to uplift the voices of survivors, like Trayvon’s m…",team enough while continu work tirelessli seek justic must continu uplift voic survivor like trayvon
3456,"RT @BruceBourgoine: Appropriate notice given that #police at any similar incident are never bystanders.

#resist #VoteBlue2022 #mepolitics…",brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit
3457,"RT @bouncetv: A decade later, we will continue to say his name and fight for justice in our community. ✊🏾 #TrayvonMartin #BlackLivesMatter…",bouncetv a decad later continu say name fight justic commun trayvonmartin blacklivesmatt
3458,"RT @ImFromUkraine_: All people in Ukraine are under attack. People of all races, religions and nationalities that had been teaching there a…",imfromukrain all peopl ukrain attack peopl race religion nation teach
3459,"While we continue to work tirelessly to seek justice, we must continue to uplift the voices of survivors, like Trayvon’s mother Sabrina.

We amplify her voice and stand with her during this ongoing battle for justice.
#BlackLivesMatter 

https://t.co/SVIpo0LBcy",while continu work tirelessli seek justic must continu uplift voic survivor like trayvon mother sabrina we amplifi voic stand ongo battl justic blacklivesmatt http co svipolbci
3460,"This asshole probably from #BlackLivesMatter #DomesticTerrorists was following me at the usual stalking place, the grocery store. #GangStalker @LAPDHQ @FBI @CIA @nsa https://t.co/naIc77SADu",thi asshol probabl blacklivesmatt domesticterrorist follow usual stalk place groceri store gangstalk lapdhq fbi cia nsa http co naicsadu
3461,"#BlackLivesMatter advocates still fight a decade later for justice and we vow to stand with them. 

Activists and leaders continue to fight tirelessly for Black Americans who are disproportionately impacted by gun violence.

https://t.co/ad8xgexi8t",blacklivesmatt advoc still fight decad later justic vow stand activist leader continu fight tirelessli black american disproportion impact gun violenc http co adxgexit
3462,"Actually, #AhmaudAbrey’s family in Georgia had to make the federal government say #BlackLivesMatter &amp; 12 Georgia citizens did their civic duty &amp; said the same thing. 

Yeah, Georgia did that. https://t.co/LbdguHrXXB",actual ahmaudabrey famili georgia make feder govern say blacklivesmatt amp georgia citizen civic duti amp said thing yeah georgia http co lbdguhrxxb
3463,RT @VFSMason: #GMU Project Examines Black Community That Once Thrived in the Area #BlackLivesNextDoor ⭐ #BlackHistoryMonth @Mason_AAAS @lan…,vfsmason gmu project examin black commun that onc thrive area blacklivesnextdoor blackhistorymonth mason aaa lan
3464,"RT @juway_riyyah: Solidarity with #BlackStudentsStranded in #Ukraine 
#BlackLivesMatter https://t.co/u2LGu5cNoj",juway riyyah solidar blackstudentsstrand ukrain blacklivesmatt http co ulgucnoj
3465,"""Hence, some AU member states such as Senegal, Niger, Congo (DRC) were instrumental in the creation of the RS and the establishment of the ICC International Criminal Court""

#HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",henc au member state seneg niger congo drc instrument creation r establish icc intern crimin court holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
3466,"RACIST ALERT! @NFL, THIS FORMER NFL PLAYER HATES BLACK PEOPLE! LOOK AT WHAT HE SAID!! LETS MAKE HIS STUPID ASS VIRAL!! WHERE DOES HE WORK?WHERE DOES HE LIVE? MAKE HIM FAMOUS. https://t.co/5oLDsKRLXM
#racist #racism #blackhistorymonth #nflisracist #blacklivesmatter https://t.co/gf7tRboDpr",racist ale nfl thi former nfl player hate black peopl look at what he said let make hi stupid as viral where doe he work where doe he live make him famou http co oldskrlxm racist racism blackhistorymonth nflisracist blacklivesmatt http co gftrbodpr
3467,"RT @LuelHelen: No light 
No electricity
No food 
No telecommunication 
No transportation
No media 
#TigrayGenocide 
#TigrayCantWait 
#Break…",luelhelen no light no electr no food no telecommun no transport no medium tigraygenocid tigraycantwait break
3468,"RT @BrendaEfurhiev: ""All those who need help will find it,"" * unless they are African students fleeing Ukraine... then they may be stopped…",brendaefurhiev all need help find unless african student flee ukrain may stop
3469,"RT @nemi_tari: @antonioguterres @UN Hypocrite @UN 

What about Biafrans who flee Nigeria everyday because of the inhumane treatment of Nige…",nemi tari antonioguterr un hypocrit un what biafran flee nigeria everyday inhuman treatment nige
3470,RT @Ami_Maxine: My goal for 2022 is to read a short story every single day. Day 57/365 is “Whiskey &amp; Ribbons” by Leesa Cross-Smith @LeesaCr…,ami maxin my goal read short stori everi singl day day whiskey amp ribbon leesa cross smith leesacr
3471,RT @eaton_sandy: Emergency International Online Rally: No War in Ukraine! No to NATO! #nurses #BlackLivesMatter #1u @MassNurses @masspeacea…,eaton sandi emerg intern onlin ralli no war ukrain no nato nurs blacklivesmatt u massnurs masspeacea
3472,RT @OldMainBell: Ding? DING! ding DING ding &amp; Ding^ Ding... DING! ding? #PennState #BlackLivesMatter #JusticeForAll,oldmainbel ding ding ding ding ding amp ding ding ding ding pennstat blacklivesmatt justiceforal
3473,"10 yrs ago the death of Trayvon Martin spawned the #BlackLivesMatter movement. In “Stand Your Ground” @DeanKBD reflected on his death as a window into the origins of America as “white space,” and the crucifying reality of white supremacy. @OrbisBooks https://t.co/R33TX3yjEx",yr ago death trayvon martin spawn blacklivesmatt movement in stand your ground deankbd reflect death window origin america white space crucifi realiti white supremaci orbisbook http co rtxyjex
3474,RT @Nadine_Writes: Breonna Taylor’s mother ‘kicked out’ of courtroom over jacket with daughter’s image. #BlackLivesMatter https://t.co/vuB3…,nadin write breonna taylor mother kick courtroom jacket daughter imag blacklivesmatt http co vub
3475,RT @TLSLiveShow: The Founder Of Black History Month. Dr. Carter G. Woodson began “Negro History Week” the forerunner to Black History Month…,tlsliveshow the founder of black histori month dr carter g woodson began negro histori week forerunn black histori month
3476,RT @WeCannCA: 9 Black-Owned Dispensaries In Los Angeles To Support - Travel Noire #blackownedbusiness #supportblackbusinesses #blackhistory…,wecannca black own dispensari in lo angel to support travel noir blackownedbusi supportblackbusi blackhistori
3477,RT @OldMainBell: Ding? DING! ding DING ding &amp; Ding^ Ding... DING! ding? #PennState #BlackLivesMatter #JusticeForAll,oldmainbel ding ding ding ding ding amp ding ding ding ding pennstat blacklivesmatt justiceforal
3478,RT @Ami_Maxine: My goal for 2022 is to read a short story every single day. Day 57/365 is “Whiskey &amp; Ribbons” by Leesa Cross-Smith @LeesaCr…,ami maxin my goal read short stori everi singl day day whiskey amp ribbon leesa cross smith leesacr
3479,"RT @BrendaEfurhiev: ""All those who need help will find it,"" * unless they are African students fleeing Ukraine... then they may be stopped…",brendaefurhiev all need help find unless african student flee ukrain may stop
3480,"RT @juway_riyyah: Solidarity with #BlackStudentsStranded in #Ukraine 
#BlackLivesMatter https://t.co/u2LGu5cNoj",juway riyyah solidar blackstudentsstrand ukrain blacklivesmatt http co ulgucnoj
3481,"RT @ImFromUkraine_: All people in Ukraine are under attack. People of all races, religions and nationalities that had been teaching there a…",imfromukrain all peopl ukrain attack peopl race religion nation teach
3482,RT @WeCannCA: 9 Black-Owned Dispensaries In Los Angeles To Support - Travel Noire #blackownedbusiness #supportblackbusinesses #blackhistory…,wecannca black own dispensari in lo angel to support travel noir blackownedbusi supportblackbusi blackhistori
3483,"RT @chisholmproject: ""There's not another group in America that would have sustained and been able to survive what Black people have underg…",chisholmproject there anoth group america would sustain abl surviv black peopl underg
3484,"9 Black-Owned Dispensaries In Los Angeles To Support - Travel Noire #blackownedbusiness #supportblackbusinesses #blackhistory #blackexcellence #blackhistorymonth #blacklivesmatter #blackpride #blackgirlmagic #history #blackpower #americanhistory #blackw...
https://t.co/7kkggrlzzD",black own dispensari in lo angel to support travel noir blackownedbusi supportblackbusi blackhistori blackexcel blackhistorymonth blacklivesmatt blackprid blackgirlmag histori blackpow americanhistori blackw http co kkggrlzzd
3485,"RT @TweetsfromFP: ""This country can do better."" #BlackLivesMatter 
https://t.co/iviYAa4J6f",tweetsfromfp thi countri better blacklivesmatt http co iviyaajf
3486,Ding? DING! ding DING ding &amp; Ding^ Ding... DING! ding? #PennState #BlackLivesMatter #JusticeForAll,ding ding ding ding ding amp ding ding ding ding pennstat blacklivesmatt justiceforal
3487,My goal for 2022 is to read a short story every single day. Day 57/365 is “Whiskey &amp; Ribbons” by Leesa Cross-Smith @LeesaCrossSmith #365Stories #AStoryADay https://t.co/Y0x1ydkIjM #BlackHistoryMonth #BlackLivesMatter #BlackVoicesMatter,my goal read short stori everi singl day day whiskey amp ribbon leesa cross smith leesacrosssmith stori astoryaday http co yxydkijm blackhistorymonth blacklivesmatt blackvoicesmatt
3488,"""All those who need help will find it,"" * unless they are African students fleeing Ukraine... then they may be stopped at the Polish border and refused entry #BlackLivesMatter https://t.co/mo7R6Kr6mp",all need help find unless african student flee ukrain may stop polish border refus entri blacklivesmatt http co morkrmp
3489,"Solidarity with #BlackStudentsStranded in #Ukraine 
#BlackLivesMatter https://t.co/u2LGu5cNoj",solidar blackstudentsstrand ukrain blacklivesmatt http co ulgucnoj
3490,"RT @LuelHelen: The least we can do is to tweet #TigrayGenocide 
#BlackLivesMatter 
#TigrayCantWait",luelhelen the least tweet tigraygenocid blacklivesmatt tigraycantwait
3491,"All people in Ukraine are under attack. People of all races, religions and nationalities that had been teaching there and didn't have time to escape. People of all ages: old people children and babies were born in underground during bombing
#UNISEF #BlackLivesMatter #HRW #amnesty",all peopl ukrain attack peopl race religion nation teach time escap peopl age old peopl child babi born underground bomb unisef blacklivesmatt hrw amnesti
3492,"""Rwanda strengthened Africa’s decision to support idea of an independent &amp; effective international court that would punish &amp; deter perpetrators of such crimes in the future

#HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",rwanda strengthen africa decis support idea independ amp effect intern court would punish amp deter perpetr crime futur holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
3493,"Ten years ago today, Trayvon Martin was shot dead in Florida after visiting a grocery store. The perpetrator, member of an armed vigilante group, was later found ""not guilty"". The incident sparked huge protests countrywide and was a crucial precursor in spawning #BlackLivesMatter https://t.co/ljipfBj2Wh",ten year ago today trayvon martin shot dead florida visit groceri store the perpetr member arm vigilant group later found guilti the incid spark huge protest countrywid crucial precursor spawn blacklivesmatt http co ljipfbjwh
