document_id,clean_text,sentiment
297,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
298,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
299,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
300,rasukul new dr oba t shaka video broadcast click link the titl today video the black freedom black power movement give birth purpos black studi s f state u http co rpqlxnxj blackpodcast blackstrudi blacklivesmatt,Negative
301,defund superior polic blacklivesmatt,Positive
302,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
303,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
304,tabudim new dr oba t shaka video broadcast click link the titl today video the black freedom black power movement give birth purpos black studi s f state u http co rpqlxnotwh blackpodcast blackstrudi blacklivesmatt,Negative
305,gem abandon transform mandat deliber engag apartheid racism practic http co ifvhksfpo gem number presidencyza cmscaresu sahrcommiss spiritu qm ir medicalaidracialprofil blacklivesmatt breakthebia exodu http co bzryszeqr,Neutral
306,tbayissa the world got ukrain back turn back tigray genocid it saddest fact realiz tig,Neutral
307,potu jiminhof vetaffairsdem deptvetaffair ehrmva carrytheload amvetshq moph hq indyfund chicagovamc secvetaffair repmikequigley amvetshq let help grandad get recognit deserv lovelywerk http co uifcwkua blacklivesmatt,Neutral
308,adrblyferoci i agre we deal multipl hate issu america worldwid we need call bulli,Negative
309,nadin write black peopl stuck ukrain reportedli subject racism even attempt flee safeti even duri,Negative
310,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
311,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
312,cdiva ten year trayvonmartin blacklivesmatt http co fgrdxgj,Neutral
313,the world got ukrain back turn back tigray genocid it saddest fact realiz tigray one tigrian blacklivesmatt tigraygenocid tigrianslivesmattertoo,Neutral
314,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
315,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
316,http co tbtchon rememb trayvonmartin year later yearslat blacklivesmatt blm riptrayvon riptrayvonmartin breakingnew news endrac enoughisenough yearswithouttrayvon yearswithouttrayvonmartin neverforget februaryth,Neutral
317,weshouldcancel antifa blacklivesmatt crimin c cancelcultur mean pretti much cancel democrat parti,Negative
318,idek new dr oba t shaka video broadcast click link the titl today video the black freedom black power movement give birth purpos black studi s f state u http co rpqlxnxj blackpodcast blackstrudi blacklivesmatt,Negative
319,south africa gem audac repeat realiti apartheid discrimin http co ifvhksfpo cmscaresu thedpsa healthza tourism gov za qm ir constitut the eff sectioninvestig pac blacklivesmatt icantbreath thedaytheori http co sexbjmh,Neutral
320,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
321,eliziavolkmann sinc decemb arrest made peopl subsaharan origin municip ariana alon blac,Negative
322,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
323,http co tbtchon rememb trayvon martin year later for olderbroth elisyelcajiga fan ramosrazviel jamesjimci neverforget trayvonmartin blm blacklivesmatt,Neutral
324,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
325,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
326,biafrantweet focusonbiafra it never late speak biafra seek referendum save live blacklivesmatt freebia,Positive
327,tracyexplain watch courttv march but befor then watch courttv pm et black histori make w michael aya,Negative
328,onyxgod new dr oba t shaka video broadcast click link the titl today video the black freedom black power movement give birth purpos black studi s f state u http co rpqlxnotwh blackpodcast blackstrudi blacklivesmatt,Negative
329,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
330,biafrantweet focusonbiafra it never late speak biafra seek referendum save live blacklivesmatt freebia,Positive
331,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
332,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
333,tpwkholland a thread of what you can do to help blacklivesmatt,Neutral
334,owlsi tomthunkitsmind i feel weird insid hooray blm georgefloyd justic equal blacklivesmatt http c,Negative
335,wrkclasshistori otd feb trayvon martin unarm black teenag murder neighbourhood watch volunt,Negative
336,adrblyferoci plea help support black creativ blackhistorymonth blacklivesmatt resistanceunit,Negative
337,i love represent blacklivesmatt http co ilupizwlb,Positive
338,cdiva ten year trayvonmartin blacklivesmatt http co fgrdxgj,Neutral
339,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
340,malikoa our american friend move solidar blacklivesmatt http co ihrotcx,Neutral
341,adrblyferoci i agre we deal multipl hate issu america worldwid we need call bulli,Negative
342,callus hous one earliest leader movement repar formerli enslav african american she convict imprison work white male juri reparationsnow calliehous callieghous blm blacklivesmatt blackhistorynow http co foxvjtjw,Neutral
343,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
344,did thing today lgbtq blacklivesmatt translivesmatt dontsaygay stopwok http co odqvemmn,Neutral
345,calumso saw power leadership today hollywood their energi messag flow thousand peopl peacef,Neutral
346,desusnic monday arrest cop kill breonna taylor justiceforbreonnataylor blacklivesmatt http co aauxmkpi,Negative
347,cshantay new dr oba t shaka video broadcast click link the titl today video the black freedom black power movement give birth purpos black studi s f state u http co rpqlxnxj blackpodcast blackstrudi blacklivesmatt,Negative
348,gem abandon transform mandat deliber engag apartheid racism practic http co ifvhksfpo gem number presidencyza cmscaresu sahrcommiss spiritu qm ir medicalaidracialprofil blacklivesmatt breakthebia exodu,Neutral
349,sha elis sayhernam a thread thi thread featur black woman lost live blacklivesmatt,Negative
350,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
351,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
352,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
353,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
354,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
355,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
356,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
357,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
358,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
359,south africa gem audac repeat realiti apartheid discrimin http co ifvhksfpo cmscaresu thedpsa healthza tourism gov za qm ir constitut the eff sectioninvestig pac blacklivesmatt icantbreath thedaytheori,Neutral
360,biafrantweet focusonbiafra it never late speak biafra seek referendum save live blacklivesmatt freebia,Positive
361,veedusm potu scotu gop dnc presssec repmtg foxnew cnn antifa blacklivesmatt isi pontifex copelandnetwork,Neutral
362,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
363,biafrantweet focusonbiafra it never late speak biafra seek referendum save live blacklivesmatt freebia,Positive
364,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
365,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
366,new video broadcast click link the titl today video the black freedom black power movement give birth purpos black studi s f state u http co oteivowr blackpodcast blackstrudi blacklivesmatt,Negative
367,gem abandon transform mandat deliber engag apartheid racism practic http co ifvhkrr gem number presidencyza cmscaresu sahrcommiss spiritu qm ir medicalaidracialprofil blacklivesmatt breakthebia exodu http co dgefcknn,Neutral
368,niyiafrika it time african leader develop countri blacklivesmatt,Neutral
369,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
370,adrblyferoci i agre we deal multipl hate issu america worldwid we need call bulli,Negative
371,today mark th anniversari trayvon martin murder he would year blacklivesmatt http co vnxjhqyf,Neutral
372,cdiva ten year trayvonmartin blacklivesmatt http co fgrdxgj,Neutral
373,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
374,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
375,funder judynbea purdi dark chocol egg best mix milk chocol perfect also plea rememb bekind wearamask washyourhand blacklivesmatt blackhistorymonth pearlonnetflix,Positive
376,hope art convey heartach feel trayvonmartin parent amp famili i use word express outrag would detract brilliant young man a mom amp human sunsandblackmoondaught age trayvon haunt blacklivesmatt http co gssazbvh,Positive
377,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
378,thi aspect postcoloni critiqu trace back fundament problem denial inher polit intern justic http co qefuxrmp holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
379,black approv appl mapl scent pineappl shape wax melt limit time black approv blacklivesmatt candl sale,Negative
380,africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac,Negative
